symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
UBLCP1,1,0,0,1,1,0,0,0,0,1,0,-1,0,0,0,1,1,0,1,1,1,1,1,2,1,-1,1,1,1,1,1,1,-1,0,0,1,0,1,1,-1,-1,-1
UBN1,1,-1,1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-2,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1,1
UBN2,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,0,1,1,0,1,1,-1,0,2,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,1,1,1
UBOX5,-1,1,0,0,-1,-1,1,-1,0,1,-1,1,1,-1,0,0,-1,0,1,0,1,-1,-1,0,1,1,0,1,0,0,-1,1,1,0,1,0,1,0,0,1,0,1
UBP1,-1,0,0,0,-1,-1,-1,0,0,1,0,1,-1,1,0,0,0,0,-1,-1,0,1,1,0,1,1,0,1,0,0,1,0,1,-1,0,0,0,1,0,-1,-1,1
UBQLN1,1,0,0,1,-1,1,-1,0,0,-1,-1,-1,0,-1,0,1,0,0,0,0,1,0,-1,-1,1,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1,0
UBQLN3,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,0,-1,-1,1,-1,1,0,-1,0,1,-1,0,-1,0,1,-1,0,-1,-1,1
UBQLN4,1,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0,-1
UBQLNL,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,0,-1,-1,1,-1,1,0,-1,0,1,-1,0,-1,0,1,-1,0,-1,-1,1
UBR1,0,-1,0,-1,0,0,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,2,-1,0,0,0,1,1,-1,-2
UBR2,-1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,1,2,1,0,-1,1,-1,1,-1,0,2,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1
UBR3,1,0,1,-1,0,-1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,-1,0,0,-1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1,-1
UBR4,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,1,0,0,-1
UBR5,1,0,0,1,1,1,1,2,0,1,1,2,1,0,1,1,2,1,1,1,0,-1,-1,1,1,1,0,-1,0,1,0,1,1,0,0,-2,0,1,0,1,1,1
UBR7,-1,0,-1,-1,-1,1,0,-1,0,0,-1,-1,0,-1,0,-1,2,0,-1,0,1,1,1,0,-1,1,-1,2,-1,-1,0,-1,0,0,0,0,-1,1,-1,-1,1,-1
UBTD1,1,0,1,0,1,0,0,0,0,1,0,-1,0,-1,0,-1,-1,0,-1,0,1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-2,-1,-1
UBTD2,1,0,0,1,1,-1,0,0,0,1,0,-1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,-1,0,0,1,0,0,1,-1,-1,-1
UBTF,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
UBTFL1,-1,1,0,0,-1,1,2,1,0,-1,-1,1,0,0,0,1,-1,1,1,-1,0,1,1,2,1,1,0,1,0,-1,-1,-1,-1,0,-1,0,1,1,-1,0,0,2
UBXN1,-1,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,1,-1,0,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,-1,-1,-1,1
UBXN2A,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,-1,-1,0,1,-1,0,0,1,-1
UBXN2B,1,0,0,1,1,1,-2,0,0,1,1,1,1,0,0,1,0,-1,-1,1,0,0,1,1,-1,-1,-1,0,0,1,0,1,1,0,0,0,0,1,0,2,1,0
UBXN4,1,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,-1,0,1,-1,1,-1,0,-1,0,0,-1,0,1,1,-1
UBXN6,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
UBXN7,-1,-1,-1,0,1,0,-1,0,0,0,1,1,-1,0,0,0,1,0,-1,1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,0,1,0,1,2,1,0,1,1
UBXN8,-1,0,0,1,0,0,-1,0,0,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,-1,-1,0,1,0,-1,0,0,0,0,0,-1,0,-1,0,0
UBXN10,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,1,0,0,-1
UBXN11,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
UCA1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
UCHL1,0,-1,0,-1,1,0,0,0,0,0,0,-1,-1,0,0,-1,0,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,0,-1,0,-1,-1,-1
UCHL3,0,-1,0,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,0,1,-1,-1,1,-1,1,0,1,-1,-1,1,-1,0
UCHL5,1,1,1,1,1,1,1,2,-2,0,-1,0,-1,1,0,0,2,0,1,0,1,1,0,1,-1,-2,1,1,0,-1,1,1,1,0,0,1,0,1,1,1,1,0
UCK1,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
UCK2,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,-1,0,1,0,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,-1
UCKL1,0,-1,0,1,1,-1,1,-1,0,-1,1,1,1,0,1,1,-1,1,-1,1,1,1,1,1,0,1,0,1,0,-1,1,1,1,0,1,1,1,1,1,2,1,1
UCKL1-AS1,0,-1,0,1,1,-1,1,-1,0,-1,1,1,1,0,1,1,-1,1,-1,1,1,1,1,1,0,1,0,1,0,-1,1,1,1,0,1,1,1,1,1,2,1,1
UCMA,1,0,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,0,0,-1,0,-1,1,-1,-1,-1,-2,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,-1,-1,-1,-1
UCN,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,0,1,1,-1
UCN2,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,1,-1,1,0,0,1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
UCN3,1,0,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,1,0,0,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,0,-1,-1,1,-1,0,0,1,-1,-1,-1,0
UCP1,0,-1,0,-1,0,-1,1,0,0,0,0,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
UCP2,-1,0,0,0,0,0,2,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,-1,1,0,2,1,1,1,1,-1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,1
UCP3,-1,0,0,0,0,0,2,-1,0,-1,-1,1,0,0,0,1,1,0,1,1,-1,1,0,2,1,1,1,1,-1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,-1,1
UEVLD,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,-1,0,-1,-1,1
UFC1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,1,0,-1
UFD1,-1,-1,-1,-1,-1,0,0,-1,0,1,0,1,0,1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,-2,-1,1,-1,1,1,1,0,-1,0,-1,-1,-1,-1,0,-1
UFL1,-1,-1,0,1,-1,-1,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,0,-1,0,-1,1,0,1,0,0,-1,2,0,0,0,-1,0,-1,0,0
UFM1,0,-1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,-1,-2,0,-1,-1,0,2,-1,0
UFSP1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,-1,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,-1,1,1
UFSP2,-1,-1,0,-1,0,-2,0,0,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1
UGCG,1,-1,0,1,0,1,-1,-1,0,-1,-1,-1,0,0,0,1,-1,0,-1,-1,1,0,-1,-1,1,0,-1,0,0,1,-1,0,0,0,1,0,-1,1,1,-1,-1,-1
UGDH,0,-1,0,-1,1,0,0,0,0,0,0,-1,-1,0,0,-1,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
UGGT1,1,0,1,-1,0,-1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,-1,1,0,0,1,0,1,-1,1,-1,0,-1,0,0,-1,0,0,1,-1
UGGT2,-1,-1,0,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-2,0,1,-1,-1,1,-1,1,0,1,-1,-1,1,-1,-1
UGP2,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,1,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1,0
UGT1A1,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT1A3,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT1A4,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT1A5,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT1A6,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT1A7,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT1A8,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT1A9,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT1A10,-1,0,1,-1,0,-1,0,0,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,0,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1,-1
UGT2A1,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2A2,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2A3,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2B4,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2B7,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2B10,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2B11,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2B15,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2B17,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT2B28,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UGT3A1,1,0,0,1,1,2,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,-1,1,1,0,-1,0,1,0,1,1,1,1,1,-1,1,-1
UGT3A2,1,0,0,1,1,2,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,-1,1,1,0,-1,0,1,0,1,1,1,1,1,-1,1,-1
UGT8,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,1
UHMK1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,-1,0,1,0,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0
UHRF1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
UHRF1BP1,-1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1
UHRF1BP1L,-1,0,1,-1,1,-1,-1,0,0,-1,0,-1,0,0,1,1,2,0,-1,1,1,-1,0,-1,1,1,0,0,0,0,0,0,1,2,-1,0,0,1,0,-1,1,1
UHRF2,1,0,0,1,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,1,-1,-2,-1,-1,-1,-1,1,1,-1,-1,-1,-2,0,1,0,-1,-1,-1,1,0,-1,-1,1,-1,-1,-1
UIMC1,1,0,0,1,1,-1,0,0,0,1,0,-1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,-1,0,0,1,0,0,1,-1,-1,-1
ULBP1,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,0,1,0,0,-1,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-1
ULBP2,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,0,1,0,0,-1,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-1
ULBP3,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,0,1,0,0,-1,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-1
ULK1,-1,0,1,-1,1,0,1,-1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,-1,0,1,0,-1,0,0,1,-1,-2,0,1
ULK2,1,1,1,1,-1,0,0,0,0,1,-1,1,0,-1,0,1,0,0,-1,-1,1,-1,1,-1,-1,-1,-1,1,0,0,2,0,0,-1,-1,0,0,1,1,0,0,0
ULK3,-1,-1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,0,0,-1,-1,0,0,-1,1,-1,-1,-2
ULK4,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,0,1,-1,0,0,1,1,0,-1,-1,1
ULK4P1,-1,1,0,-1,0,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,0,-1,0,0,0,1,1,0,-1
ULK4P2,-1,1,0,-1,0,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,0,-1,0,0,0,1,1,0,-1
ULK4P3,-1,1,0,-1,0,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,0,-1,0,0,0,1,1,0,-1
UMOD,1,0,1,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,1,0,0,1,-1,0,-1,0,0,0,0,-1,1,1
UMODL1,0,-1,-1,-1,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,-1,1
UMODL1-AS1,0,-1,-1,-1,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,-1,1
UMPS,-1,0,0,0,1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,-1,0,1,-1,-1,2,1,1,-1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
UNC5A,1,0,0,1,1,-1,0,0,0,1,0,-1,0,0,0,1,1,0,1,1,1,1,1,2,1,1,0,1,1,1,1,1,-1,0,0,1,0,0,1,-1,-1,-1
UNC5B,0,0,1,0,1,0,-1,-1,0,1,1,-1,0,1,0,-1,-1,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-2,-1,-1
UNC5C,0,-1,0,-1,0,-1,1,1,0,0,-1,-1,-1,0,0,-1,1,0,-1,0,0,0,1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0
UNC5CL,-1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,1,2,1,0,-1,1,-1,1,-1,0,-1,1,0,1,0,-1,-1,0,0,0,0,1,-1,1,-1,-1
UNC5D,-1,1,0,1,0,1,0,1,0,-1,-1,1,1,0,0,1,-1,-1,-1,-1,0,0,1,-1,1,-1,-1,-1,0,1,0,-1,0,1,0,0,0,1,0,-1,1,0
UNC13A,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
UNC13B,0,0,-1,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,1,-1,0,2,-1,-1,-1,1,-1,-1,-1,-1,1,0,1,0,1,-1,2,1,0,-1,-1,1,-1,-1,-1
UNC13C,0,-1,0,-1,0,1,1,0,0,-1,-1,-1,0,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,-1,2,0,0,1,0,-1,0,0,-1,0,0,0,1,1,0,0
UNC13D,1,1,1,-1,1,0,1,1,0,1,1,-1,0,0,-1,1,-1,0,1,0,1,1,0,-1,1,1,0,1,1,-1,1,0,1,0,-1,0,1,1,1,-1,0,-1
UNC45A,0,1,0,-1,0,0,1,-1,0,0,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,0,0,-1,0,0,-1,1,1,0,-1
UNC45B,1,1,1,-1,0,0,-1,0,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,1,0,0,0,-1,0,0,1,1,0,0,-1
UNC50,1,0,1,-1,0,-1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,-1,0,-1,0,0,-1,0,1,1,-1
UNC79,-1,0,-1,-1,-1,1,0,-1,0,0,-1,-1,0,-1,0,-1,2,0,-1,0,1,1,1,0,-1,1,-1,2,-1,-1,0,-1,0,0,0,0,-1,1,-1,2,1,-1
UNC80,0,0,1,-1,0,-1,1,0,0,1,0,1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1,0,1,1,0,1,0,1,0,0,-1,0,1,-1,0,1,1,0
UNC93A,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,-1,-1,1,0,0,-1,0,-1,1,-1,0,0,1,0,-2,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1
UNC93B1,-1,0,0,-1,0,0,2,-1,0,-1,1,1,0,0,0,1,1,1,1,2,-1,1,1,0,1,1,1,1,-1,-1,-1,1,-1,2,-1,0,1,1,-1,-1,-1,1
UNC119,0,1,1,-1,0,0,-1,0,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,-1,1,-1,-1,-1,0,1,1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1
UNC119B,-1,0,1,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,1,-1,0,-1,1,1,-1,-1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,1
UNCX,1,-1,1,1,0,0,1,0,0,-1,1,1,1,0,0,0,0,0,1,2,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,-1,1,1
UNG,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,1
UNK,1,1,1,-1,1,0,1,1,0,1,1,-1,0,0,-1,1,-1,0,1,0,1,1,0,-1,1,1,0,1,1,-1,1,0,1,0,-1,0,1,1,1,-1,0,-1
UNKL,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,1
UOX,-1,-1,0,1,-1,-1,1,0,0,-1,1,1,0,0,0,0,-1,1,1,0,0,1,0,1,1,1,-1,1,0,1,0,1,-1,-1,1,0,0,-1,1,1,-1,0
UPB1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,0,-1,1,0,1,1,1,0,-1,0,-1,-1,-1,-1,1,-1
UPF1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
UPF2,1,0,0,0,0,0,1,0,0,-1,1,-1,0,0,0,0,-1,0,-1,0,-1,1,-1,-1,-1,-2,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,-1,-1,-1,-1
UPF3A,-1,-1,0,1,1,-2,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,-1,1,0,1,-1,-1,1,-1,1,0,1,-1,-1,1,-1,-1
UPK1A,1,1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
UPK1B,-1,1,0,0,1,-1,-1,0,0,0,0,1,-1,-1,0,0,0,-1,0,1,0,-1,1,1,1,1,0,-1,0,1,1,1,1,0,0,0,0,0,0,0,1,1
UPK2,-1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,1,1,1,1,-1,-1,1,-1,1,-1,0,1,2,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1
UPK3A,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,0,-1,0,-1,-1,-1,-1,1,-1
UPK3B,1,0,1,-1,0,0,1,0,0,-1,1,1,1,1,0,0,1,0,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,2,1
UPK3BL1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,-1,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,1,1,1
