symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
SORD,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,-1,-1,0,0,0,0,-1,0
SORL1,0,0,1,-1,0,-1,1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,1,1,2,-1,1
SORT1,0,0,0,2,0,-1,0,-1,-1,0,-1,0,0,0,1,1,2,1,1,0,-1,-1,1,0
SOS1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,-1,0,0,-1,1,0
SOS2,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,0,-1,0,-1,1,0,0,1,0,0
SOST,0,0,-1,-1,0,0,0,-1,1,-1,1,0,1,1,1,-1,1,-1,1,-1,0,1,0,-1
SOSTDC1,1,0,1,-1,0,0,1,0,1,2,1,1,-1,0,-1,1,-1,-1,1,1,0,1,2,0
SOWAHA,0,0,-1,1,-1,0,1,-1,1,0,1,1,0,1,0,-1,2,1,0,0,1,0,-1,0
SOWAHB,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1,0,-1,1,0,0,-1,-1,1
SOWAHC,0,0,-1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,-1,1,0,-1,1,0
SOX1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,2
SOX2,1,0,-1,2,0,1,0,-1,0,0,0,1,0,1,-1,1,0,1,1,0,0,2,1,0
SOX2-OT,1,0,-1,2,0,1,0,-1,0,0,0,1,0,1,-1,1,0,1,1,0,0,2,1,0
SOX4,1,0,-1,1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,1,-1,0,0,1,0,1
SOX5,0,0,2,-1,0,0,1,1,0,1,-1,1,0,1,0,-1,-1,0,-1,2,0,1,-1,1
SOX6,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,0,-1,1,1,-1,-1,-1,0
SOX7,0,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,-1
SOX8,0,0,-1,-1,-2,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1
SOX9,0,0,1,1,2,1,0,-1,1,1,1,1,0,1,1,-1,0,1,1,1,1,1,1,0
SOX10,0,0,-1,0,-1,0,0,-1,-2,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,2,0
SOX11,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,-1,0,-2,0,0,-1,1,0
SOX12,0,0,0,-1,0,-1,0,0,1,0,1,0,1,-1,1,1,0,1,-1,1,-1,0,0,1
SOX13,1,1,1,-1,-1,0,0,0,1,0,1,0,0,-1,1,-1,-1,1,1,-1,0,1,0,0
SOX14,0,0,0,2,0,1,0,1,-1,0,0,1,0,1,0,1,0,1,1,0,0,1,2,0
SOX15,-1,0,-1,-1,-1,-1,0,0,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
SOX17,1,0,0,-1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1
SOX18,0,0,1,2,-1,2,0,-1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
SOX21,1,0,1,-1,1,-1,0,1,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0
SOX30,0,0,0,1,-1,0,1,1,1,0,1,1,-1,1,-1,-1,0,1,-1,0,1,1,-1,0
SP1,0,0,0,1,-1,0,1,-1,1,0,1,1,1,0,-1,-1,0,0,-1,1,0,1,0,1
SP2,0,0,0,0,1,0,0,-1,1,0,1,0,1,1,0,-1,0,0,1,0,0,1,0,1
SP3,0,0,-1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,1,0,-1,1,0
SP4,1,0,0,-1,0,1,1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,1,1,0
SP5,0,0,-2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,1,0,-1,1,0
SP6,0,0,0,0,1,0,0,-1,1,0,1,0,1,1,0,-1,0,0,1,0,0,1,0,1
SP7,0,0,0,1,-1,0,1,-1,1,0,1,1,1,0,1,-1,0,0,-1,1,0,1,0,1
SP8,1,0,0,-1,0,1,1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,1,1,0
SP9,0,0,-1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,1,0,-1,1,0
SP100,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,-1,1,1,0,0,1,0,0,-1,1,0
SP110,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,-1,1,1,0,0,1,0,0,-1,1,0
SP140,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,-1,1,1,0,0,1,0,0,-1,1,0
SP140L,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,-1,1,1,0,0,1,0,0,-1,1,0
SPA17,0,0,1,-1,0,-1,1,-1,-1,1,-1,-1,0,-1,0,1,-1,-1,-1,1,1,2,-1,1
SPACA1,0,0,-1,1,0,-1,0,1,0,0,-1,0,-1,0,0,1,0,-1,1,0,-1,-1,-1,0
SPACA3,0,0,0,-1,0,0,0,-1,1,0,1,0,1,-1,0,-1,0,0,1,0,0,1,0,1
SPACA4,0,0,0,-1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,-1,-1,0,-1,0,1
SPACA6,0,0,0,1,0,0,0,-1,-1,1,1,-1,1,0,0,1,0,-1,1,0,0,-1,1,1
SPACA7,1,0,1,-1,0,-1,0,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-2
SPACA9,0,0,-1,-1,-1,-1,0,1,1,0,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
SPAG1,1,0,0,0,2,0,0,-1,0,1,-1,1,0,-1,2,1,0,0,0,0,0,1,1,1
SPAG4,0,0,1,-1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SPAG5,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,1,0,-1,0,0,-1,0,0,1,0,1
SPAG5-AS1,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,1,0,-1,0,0,-1,0,0,1,0,1
SPAG6,0,0,-1,1,0,-1,0,1,-1,-1,1,0,-1,-1,1,1,0,0,-1,0,0,-1,-1,0
SPAG7,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
SPAG8,0,0,0,1,-1,-1,0,0,-1,0,-1,-1,-1,1,0,0,2,-1,-1,-1,0,-1,-1,1
SPAG9,0,0,0,1,2,0,0,-1,1,0,1,0,1,-1,0,-1,0,0,1,0,0,1,0,1
SPAG11A,0,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,-1
SPAG11B,0,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,-1
SPAG16,0,-1,-1,-1,0,0,0,-1,1,1,1,0,0,0,-1,1,0,0,1,0,0,-1,1,0
SPAG17,0,0,1,1,0,-1,0,-1,-1,0,-1,0,0,0,0,1,0,1,1,0,0,-1,1,0
SPAM1,1,-1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,-1,0,-1,1,0,-1,2,1
SPARC,0,0,0,2,-1,0,1,1,1,0,1,1,0,1,1,-1,0,1,-1,0,1,1,-1,1
SPARCL1,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,1
SPART,1,0,1,-1,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
SPART-AS1,1,0,1,-1,0,0,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
SPAST,0,0,0,-1,0,0,0,0,1,0,1,1,0,0,-1,1,0,0,-1,0,0,-1,1,0
SPATA2,0,0,1,2,-1,2,0,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,1,1
SPATA2L,0,0,-1,-1,1,-1,0,-1,1,-1,-1,0,1,-1,0,0,0,-1,0,-1,0,1,-1,-2
SPATA3,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,-1,1,1,0,0,1,0,0,-1,1,0
SPATA4,0,0,1,-2,0,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0
SPATA5,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,0
SPATA5L1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,-1,-1,0,0,0,0,-1,0
SPATA6,0,0,1,2,0,-1,0,1,-1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1,1,0
SPATA6L,0,0,1,-1,0,-1,0,1,-1,0,-1,-1,-1,2,-2,-1,-1,-1,1,-1,0,-1,-1,1
SPATA7,0,0,-1,2,0,-1,0,-1,1,0,-1,0,0,1,-1,-1,0,-1,1,0,1,1,1,0
SPATA8,0,0,1,1,0,1,1,0,1,0,2,0,0,-1,-1,1,0,1,1,0,0,0,0,1
SPATA9,0,0,0,1,0,1,1,-1,1,1,1,-1,0,0,-1,-1,0,0,0,0,1,1,-1,2
SPATA12,0,0,0,1,0,1,0,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,1
SPATA13,1,0,0,-2,0,0,0,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
SPATA16,1,-1,-1,2,0,1,0,-1,0,0,0,1,-1,1,-1,1,1,1,1,0,0,2,1,0
SPATA17,1,1,2,-1,0,1,0,-1,1,1,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
SPATA18,0,0,0,1,0,-1,0,0,-1,-1,-1,1,-1,0,-1,-1,0,-1,1,0,0,-1,-1,1
SPATA19,0,0,0,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,-1,-1,1,1,2,-1,1
SPATA20,0,0,0,2,1,0,0,-1,1,0,1,0,1,0,0,-1,0,0,1,0,0,1,0,1
SPATA21,0,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,-1,1,0,0,1,1,-1,0,-1,0,0
SPATA22,-1,0,1,-1,-1,-1,0,-1,1,0,1,-1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,0,1
SPATA24,0,0,0,1,0,0,1,-1,1,0,1,1,0,1,0,-1,-1,1,0,0,1,0,-1,0
SPATA25,0,0,1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
SPATA31A1,0,-1,0,-1,-1,1,0,0,-1,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,1
SPATA31A3,0,-1,0,-1,-1,1,0,0,-1,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,1
SPATA31A5,0,-1,0,-1,-1,1,0,0,1,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,1
SPATA31A6,0,-1,0,-1,-1,1,0,0,-1,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,1
SPATA31A7,0,-1,0,-1,-1,1,0,0,-1,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,1
SPATA31C1,0,0,0,-1,0,-1,0,1,1,0,-1,0,1,-1,1,-1,0,-1,-1,0,0,-1,-1,0
SPATA31C2,0,0,0,-1,0,-1,0,1,1,0,-1,0,1,-1,1,-1,0,-1,-1,0,0,-1,-1,0
SPATA31D1,0,0,1,-1,0,0,0,0,1,1,-1,0,1,-1,0,-1,1,-1,-1,0,0,-1,-1,0
SPATA31D3,0,0,1,-1,0,0,0,0,1,1,-1,0,1,-1,0,-1,1,-1,-1,0,0,-1,-1,0
SPATA31D4,0,0,1,-1,0,0,0,0,1,1,-1,0,1,-1,0,-1,1,-1,-1,0,0,-1,-1,0
SPATA31D5P,0,0,1,-1,0,0,0,0,1,1,-1,0,1,-1,0,-1,1,-1,-1,0,0,-1,-1,0
SPATA31E1,0,0,0,-1,0,-1,0,1,1,0,-1,0,1,-1,1,-1,0,-1,-1,0,0,-1,-1,0
SPATA32,0,0,-1,0,0,0,0,-1,1,-1,1,0,1,1,1,-1,1,0,1,-1,0,1,0,1
SPATA33,0,0,-1,-1,1,-1,0,-1,1,-1,-1,0,1,-1,0,0,0,-1,0,-1,0,1,-1,-2
SPATA45,1,1,1,-1,0,-2,0,0,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
SPATA46,1,1,1,-1,0,0,0,0,1,0,1,0,0,0,0,-1,-1,1,1,0,0,1,0,0
SPATA48,1,0,0,1,0,1,1,-1,-2,1,1,1,-1,-1,0,1,-1,-1,1,1,0,1,2,1
SPATC1,1,0,-1,2,1,0,0,1,-1,1,0,2,1,0,2,0,0,0,0,-1,0,1,0,1
SPATC1L,0,0,-1,1,-1,-1,0,-1,-1,0,0,-1,1,1,1,-1,0,0,1,-1,0,0,-1,1
SPATS1,-1,0,-1,2,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,1,-1,0,0,0,-1,1
SPATS2,0,0,0,1,-1,0,1,-1,1,0,-1,1,1,0,0,-1,2,0,-1,1,0,1,0,1
SPATS2L,0,0,-1,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,-1,1,0
SPC24,-2,0,1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1
SPC25,0,0,-2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,-1,1,0
SPCS1,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1
SPCS2,0,0,0,1,-1,-1,1,-1,-1,0,-1,1,1,0,1,0,-1,2,1,1,0,1,-1,1
SPCS3,0,0,1,-2,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,0,-1,0,0,0,-1,-1,0
SPDEF,1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,0,0,1,-1,0,-1,0,-1,2
SPDL1,0,0,-1,2,0,0,1,0,1,0,1,1,0,1,1,-1,0,1,-1,0,1,1,-1,-1
SPDYA,0,0,0,-1,0,0,0,0,1,0,1,1,1,1,-2,1,0,0,-1,0,0,-1,1,0
SPDYC,0,0,-1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,2
SPDYE1,1,0,0,2,0,1,1,-1,1,1,1,1,-1,-1,0,1,-1,-1,1,1,0,1,1,1
SPDYE2,1,0,1,1,0,0,1,1,1,0,2,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
SPDYE3,1,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
SPDYE4,0,0,0,-1,-1,-1,0,0,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,0
SPDYE5,1,0,0,1,0,1,1,0,1,0,1,1,-1,-1,-1,1,-1,0,1,1,0,1,2,1
SPDYE6,1,0,1,1,0,0,1,1,1,0,2,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
SPDYE7P,1,0,0,1,0,1,1,0,1,0,1,1,-1,-1,0,1,-1,0,1,1,0,1,2,1
SPDYE8P,1,0,0,1,0,1,1,0,1,0,1,1,-1,-1,-1,1,-1,0,1,1,0,1,2,1
SPECC1,0,0,0,-1,0,0,0,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,0,0
SPECC1L,0,0,-1,2,-1,0,0,-1,-1,0,-1,-1,1,1,0,-1,0,0,-1,-1,1,-1,1,0
SPEF1,0,0,0,1,-1,-1,0,-1,1,0,1,0,1,-1,1,1,2,1,-1,1,-1,0,0,1
SPEF2,1,0,0,1,0,1,1,2,1,1,1,1,-1,0,0,-1,0,0,1,1,0,1,1,1
SPEG,0,0,-1,-1,-1,0,0,-1,1,0,1,0,1,-1,1,1,0,0,1,0,0,-1,0,0
SPEM1,-1,0,-1,-1,-1,-1,0,0,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
SPEM2,-1,0,-1,-1,-1,-1,0,0,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,-1
SPEN,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,0,2,-1,0,0,1,1,-1,0,-1,0,0
SPERT,1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
SPESP1,0,0,1,1,0,1,1,-2,1,0,1,0,1,-1,0,1,0,1,1,0,0,0,-1,1
SPG7,0,0,-1,-1,1,-1,0,-1,1,-1,-1,0,1,-1,1,0,0,-1,0,-1,0,1,-1,-2
SPG11,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,-1,-1,0,0,0,0,-1,0
SPG21,0,0,0,1,-1,0,1,-1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,-1,1
SPHAR,1,1,2,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
SPHK1,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,1
SPHK2,0,0,0,-1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,-1,-1,0,-1,0,1
SPHKAP,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,1,0,0,1,0,0,-1,1,0
SPI1,0,0,0,2,0,-1,1,1,-1,0,-1,-1,0,1,0,-1,0,-1,1,1,0,1,-1,-1
SPIB,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,1,-1,0,-1,0,1
SPIC,0,0,0,-1,0,0,1,-1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
SPICE1,0,0,1,2,0,1,0,1,0,0,0,1,1,1,-1,1,0,1,1,0,0,1,1,0
SPIDR,1,0,0,0,0,0,0,1,-1,0,1,2,-1,1,1,1,0,0,1,0,1,1,1,1
SPIN1,0,0,0,-1,0,-1,0,1,1,0,-1,0,1,-1,1,-1,0,-1,-1,0,0,-1,-1,0
SPINDOC,0,0,-1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,2
SPINK1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,0,1,0,0,1,1,0,-1
SPINK2,0,0,0,2,0,-1,0,1,-1,-1,-1,0,-1,0,0,-1,0,-1,1,0,0,-1,-1,0
SPINK4,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,-1,1,0,0,2,-1,-1,-1,0,-1,-1,1
SPINK5,0,0,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,0,1,0,0,1,1,-1,-1
SPINK6,0,0,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,0,1,0,0,1,1,-1,-1
SPINK7,0,0,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,0,1,0,0,1,1,-1,-1
SPINK8,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,0,-1,-1,-1,1
SPINK9,0,0,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,0,1,0,0,1,1,-1,-1
SPINK13,0,0,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,0,1,0,0,1,1,-1,-1
SPINK14,0,0,1,1,0,1,1,1,1,1,1,1,0,1,-1,-1,0,1,0,0,1,1,-1,-1
SPINT1,0,0,-1,-1,0,1,1,0,1,0,1,0,1,0,1,1,2,-1,0,0,0,0,-1,0
SPINT2,0,0,0,2,-1,0,0,-1,-1,1,1,-1,1,2,0,0,0,-1,-1,-1,0,-1,0,1
SPINT3,0,0,1,2,-1,1,0,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1
SPINT4,0,0,1,2,-1,1,0,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1
SPIRE1,0,0,-1,1,0,-1,0,-1,0,0,-1,-1,1,1,0,-1,0,-1,1,0,-1,-1,-1,0
SPIRE2,0,0,-1,-1,1,-1,0,-1,1,-1,-1,0,1,-1,0,0,0,-1,0,-1,0,1,-1,-2
SPN,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,-1,0,-1,0,-1,1,0,0,0,-1,-1
SPNS1,0,0,-1,1,0,0,0,-1,1,0,-1,-1,0,-1,0,-1,0,-1,-1,0,0,0,-1,-1
SPNS2,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,1
SPNS3,-1,0,-1,-1,-1,-1,0,-1,1,0,1,-1,0,-1,0,-1,-2,-1,-1,1,-1,-1,0,1
SPO11,0,0,1,1,-1,2,0,1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
SPOCD1,0,0,0,-1,-1,-1,0,1,-1,0,2,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
SPOCK1,0,0,1,1,0,0,1,-1,1,0,1,1,0,1,0,-1,0,1,0,0,1,0,-1,1
SPOCK2,-1,0,-1,1,-1,-1,0,1,1,-1,0,0,0,0,1,-1,0,0,-1,1,0,-1,-1,0
SPOCK3,0,0,-1,-2,0,-1,0,-1,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,-1,-1,1
SPON1,0,1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,0,-1,1,1,-1,-1,-1,0
SPON2,0,0,-1,2,-1,-1,0,1,-1,-1,-1,1,-1,-1,-2,-1,-1,-1,1,-1,0,0,-1,0
SPOP,0,0,0,2,1,0,0,-1,1,0,1,0,1,1,0,-1,0,0,1,0,0,1,0,1
SPOPL,0,0,-1,1,2,0,0,-1,1,0,1,0,0,0,-1,1,1,0,-1,0,0,-1,1,0
SPOUT1,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
SPP1,0,0,1,-1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,1
SPP2,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,0,1,1,0,0,1,0,0,-1,1,0
SPPL2A,0,0,1,-1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
SPPL2B,-2,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
SPPL3,0,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,-1,0,0,1,0,0,1,0,1
SPR,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
SPRED1,0,0,0,1,0,-1,1,0,1,0,1,0,1,0,0,1,0,-1,1,0,0,0,-1,0
SPRED2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,-1,-1,1,1
SPRED3,0,0,0,2,-1,0,0,-1,-1,1,1,-1,1,2,0,0,0,-1,-1,-1,0,-1,0,1
SPRN,-1,0,-1,1,-2,-1,0,1,2,0,0,-1,0,1,1,-2,0,0,-1,0,0,-1,-1,-1
SPRNP1,-1,0,-1,1,-2,-1,0,1,2,0,0,-1,0,0,1,-2,0,0,-1,0,0,-1,-1,-1
SPRR1A,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR1B,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR2A,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR2B,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR2C,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR2D,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR2E,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR2F,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR2G,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR3,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRR4,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,-1,0,1,1,0,0,1,0,1
SPRTN,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
SPRY1,0,0,-1,1,0,-1,0,-1,0,0,-1,0,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,0
SPRY2,1,2,1,-1,0,1,0,0,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0
SPRY4,0,0,0,1,-1,0,1,1,1,0,1,1,0,2,1,-1,0,1,0,0,1,1,-1,0
SPRYD3,0,0,-1,-1,-1,0,1,-1,1,0,-1,1,1,0,1,-1,0,0,-1,1,0,1,0,1
SPRYD4,0,0,0,1,-1,0,1,-1,1,0,1,1,1,0,1,-1,0,0,-1,1,0,1,0,1
SPRYD7,1,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0
SPSB1,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,0,0,-1,0,0
SPSB2,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
SPSB3,0,0,-1,-1,-1,1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1
SPSB4,1,0,0,2,0,1,0,-1,-1,0,0,1,0,1,0,1,0,1,1,0,0,1,2,0
SPTA1,1,1,1,-2,0,0,0,1,1,0,1,1,-1,0,-1,-1,0,1,1,0,0,1,0,0
SPTAN1,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
SPTB,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,0,-1,0,-1,1,0,0,1,0,0
SPTBN1,0,0,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
SPTBN2,0,0,0,1,-1,-1,1,1,-1,0,-1,-1,1,1,1,0,2,2,1,1,0,1,-1,2
SPTBN4,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,-2,0,0,0,-1,-1,-1,0,-1,0,1
SPTBN5,0,0,-1,1,0,1,1,0,1,0,1,0,1,0,1,1,-1,-1,0,0,0,0,-1,0
SPTLC1,0,0,0,-1,0,-1,0,1,1,0,-1,0,1,-1,1,-1,0,-1,-1,0,0,-1,-1,-1
SPTLC2,0,0,-1,-1,0,0,0,-1,1,0,-1,0,0,1,1,-1,0,-1,1,0,0,1,0,0
SPTLC3,0,0,1,1,0,-1,0,-1,1,0,1,0,1,2,1,2,1,1,-1,2,-1,1,1,1
SPTSSA,0,0,-1,0,0,0,0,1,1,0,1,0,0,0,1,-1,0,-1,1,0,0,1,0,0
SPTSSB,1,0,1,2,0,1,0,-1,0,0,0,1,0,1,-1,1,0,1,1,0,0,1,1,0
