symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
CACNB1,0,0,1,1,0,2,1,2,2,1,1,2,0,0,1,2,0,1,0,2,1,7,1,0,1,0,1,0,1,1,0,0,0,1,1,1,2,4,2,0,1,2
CACNB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNB3,3,1,4,3,2,3,3,3,5,2,2,2,2,0,2,3,4,0,3,1,1,10,8,2,3,2,1,2,2,1,1,1,1,2,1,1,2,7,6,1,1,8
CACNB4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CACNG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNG4,0,4,0,13,0,1,0,0,13,6,0,0,0,0,0,0,29,0,0,1,1,0,49,4,0,2,11,0,5,0,0,0,0,0,2,0,5,32,42,0,0,0
CACNG6,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23
CACNG7,0,4,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3
CACYBP,26,51,45,34,99,29,20,16,14,34,33,14,44,50,42,31,31,37,41,27,79,30,38,47,50,21,53,28,32,37,26,22,33,31,21,26,18,32,13,37,35,10
CALM1,10,47,37,39,21,53,44,23,40,43,21,24,54,12,41,38,90,48,44,24,64,43,37,66,50,72,23,33,27,27,55,37,25,54,34,48,20,60,22,42,37,23
CALM2,69,207,143,71,117,78,112,46,124,152,128,112,107,71,183,80,97,187,134,149,129,57,79,91,136,81,83,137,141,72,68,107,95,98,117,76,86,72,70,91,86,55
CALM3,53,75,55,99,75,85,101,62,94,68,80,86,163,75,52,141,110,154,72,57,52,78,30,98,148,46,28,100,120,84,28,87,66,104,112,82,23,85,45,120,57,79
CALML3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK1,0,2,3,4,1,8,2,2,9,2,6,3,2,1,0,0,1,4,0,0,2,3,0,0,5,3,0,8,0,0,1,0,0,2,1,0,6,0,3,0,1,7
CAMK1D,2,1,2,3,0,11,10,4,5,1,4,0,0,0,1,0,0,3,6,1,0,0,3,0,1,0,3,0,1,2,0,0,0,1,1,2,0,1,3,0,0,3
CAMK2A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2D,4,8,11,20,4,6,8,27,12,2,8,17,15,0,9,6,0,6,3,1,8,0,1,4,4,2,0,6,5,5,5,3,3,5,10,17,7,0,14,2,7,8
CAMK2G,7,5,8,7,8,9,8,5,10,10,12,8,6,9,7,10,8,8,29,5,5,7,10,8,21,31,3,4,6,5,4,2,4,14,4,6,5,11,8,2,2,4
CAMK4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,4,2,0,1,3,1,0,1,2,1,0
CAMKK2,6,6,14,5,5,9,7,8,10,5,6,5,8,9,8,9,8,5,8,7,9,21,6,5,8,6,11,6,6,4,5,3,4,9,5,8,15,13,7,2,5,7
CAMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARD10,26,3,17,8,4,6,3,7,5,5,7,10,7,1,4,1,1,12,8,3,1,2,4,8,7,2,2,4,6,3,0,0,1,23,8,0,10,4,5,0,0,11
CARD11,28,0,21,0,10,0,0,0,0,10,0,0,0,18,2,0,0,2,0,0,0,0,0,1,6,0,12,0,0,0,0,0,0,0,0,16,0,0,0,0,0,9
CARD14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,4,2,3,0,0,0,0,9,0,1,0,0
CARD9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0
CASP3,10,12,16,22,18,6,15,7,18,15,7,7,19,18,21,15,3,15,18,8,13,12,17,10,6,8,13,13,19,11,13,13,13,18,17,33,12,9,16,10,10,15
CASP4,4,0,5,2,6,3,7,5,6,5,4,3,3,0,4,15,0,2,9,0,5,0,3,3,8,3,3,5,10,10,3,3,4,3,5,48,8,0,5,9,4,14
CASP9,1,1,1,1,2,1,2,2,2,3,1,1,2,7,2,1,2,1,1,1,5,6,3,1,1,1,3,2,2,2,3,2,2,2,1,3,2,1,2,2,2,1
CASQ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CASR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAT,73,14,30,16,30,10,19,19,25,18,8,7,26,42,30,11,13,18,42,6,0,17,19,3,7,16,12,14,12,9,30,12,26,20,18,7,6,39,18,12,15,56
CBL,2,4,8,11,2,12,4,12,9,4,4,6,5,10,4,11,6,8,13,8,3,15,6,9,13,5,3,50,8,3,4,3,4,12,5,15,15,5,9,8,4,10
CBLB,1,1,0,1,0,0,1,1,0,2,1,9,2,1,2,2,2,1,1,0,0,0,7,2,0,2,0,1,1,3,3,3,4,2,6,14,0,0,2,1,5,9
CCKAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCKBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCL5,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,1,0,0,26,4,0,0,0,4,0,0,0,0,0,0,0
CCNA1,9,0,0,2,0,1,0,0,0,9,0,0,11,0,0,0,0,2,0,2,0,0,7,12,1,5,0,2,0,0,0,10,0,36,0,41,0,0,6,1,0,5
CCNB1,67,119,67,201,72,95,49,25,62,53,51,44,96,67,56,109,77,141,86,144,133,51,91,65,193,97,98,100,165,94,35,76,79,94,87,100,32,94,77,86,91,25
CCNB2,14,37,25,30,13,34,28,8,32,42,19,14,29,34,26,26,20,33,31,40,35,21,37,21,36,19,61,41,38,35,16,15,24,28,28,27,10,35,49,35,22,9
CCND1,47,67,55,16,31,105,263,135,137,149,87,68,103,0,21,68,165,163,67,93,31,8,103,38,167,157,8,140,164,6,262,172,58,69,22,0,147,55,111,168,34,70
CCND2,0,0,12,0,0,0,0,0,0,0,0,0,1,11,16,0,0,0,0,35,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
CCND3,23,36,12,13,16,6,29,2,5,15,8,6,4,29,3,7,8,30,14,9,14,6,4,11,11,6,6,16,20,18,6,10,15,8,13,25,4,10,6,21,12,9
CCNE1,5,9,3,6,6,4,7,6,6,10,3,1,10,9,2,1,2,6,10,14,3,15,48,38,9,2,3,4,7,4,3,5,4,9,8,8,0,3,1,8,13,2
CCNE2,0,1,1,11,1,7,2,3,5,4,1,1,2,3,3,1,7,7,5,1,2,2,3,2,4,3,1,2,3,5,2,4,4,3,5,5,2,8,3,6,1,0
CCNG1,39,33,70,38,101,24,16,57,49,50,60,20,40,109,53,68,28,15,39,14,41,26,21,40,52,21,24,20,13,22,66,31,29,16,24,65,32,35,17,63,45,98
CCR10,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
CD38,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CD40,10,2,12,2,20,4,3,7,0,5,9,0,0,1,0,0,0,14,0,14,2,0,4,14,7,2,1,3,0,4,2,4,0,5,0,0,0,1,0,0,0,16
CD72,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CD79B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CD82,22,0,1,8,12,3,1,2,3,17,17,23,1,1,0,18,0,41,107,1,0,1,7,3,1,0,8,15,46,23,1,30,4,1,21,2,5,57,6,4,2,61
CD8A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD8B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
CDC25B,22,33,14,128,13,35,43,48,38,54,26,26,25,10,36,25,55,35,37,20,41,14,33,20,34,23,40,72,50,25,33,35,58,92,38,21,82,18,46,48,33,11
CDC37,92,35,56,53,62,85,39,70,82,50,61,52,80,56,49,55,81,86,217,90,72,60,56,85,125,102,76,59,77,53,104,71,59,67,58,68,56,42,35,97,114,58
CDC42,47,72,60,91,104,45,65,68,73,113,81,61,115,82,91,74,59,134,51,87,49,102,52,49,74,76,65,108,85,86,60,95,55,117,98,73,42,67,68,69,69,56
CDH1,0,3,10,0,0,15,84,27,155,1,0,0,2,0,19,0,186,0,26,11,0,0,42,31,0,23,2,0,0,0,0,4,5,3,0,0,19,117,0,41,0,5
CDK1,19,39,45,49,27,41,21,20,29,33,23,14,27,61,64,27,25,39,39,24,50,16,49,47,44,50,26,19,25,20,20,14,20,30,28,36,24,51,31,20,27,9
CDK2,11,17,29,22,13,32,12,19,17,17,8,8,20,32,14,24,19,20,11,28,19,22,16,39,44,15,18,20,22,18,144,87,173,14,15,41,24,31,22,166,27,10
CDK4,43,43,73,52,57,37,15,39,53,36,41,14,46,50,65,62,40,33,17,38,53,54,39,35,47,32,44,79,46,37,61,28,65,31,38,45,56,39,35,51,39,55
CDK6,9,8,16,8,6,3,11,3,3,8,10,9,0,15,12,22,0,12,3,2,9,0,19,16,7,3,13,9,13,2,16,12,7,5,15,50,32,0,19,8,15,22
CDKN1A,48,41,60,5,113,17,18,103,32,10,82,28,33,5,4,108,78,47,13,37,14,13,2,4,6,4,10,6,9,14,5,3,42,2,19,48,2,10,9,81,86,126
CDKN1B,17,10,29,29,20,14,14,19,36,29,8,9,27,17,33,18,32,12,10,16,3,10,35,15,16,7,36,12,15,13,11,7,18,10,14,9,16,11,24,14,14,27
CDKN2A,0,0,0,51,0,61,7,7,0,0,5,0,1,0,22,0,0,0,13,3,0,28,24,20,28,6,15,0,0,24,9,12,0,0,17,0,18,4,0,9,0,0
CDKN2B,0,0,3,15,0,5,45,5,0,13,16,8,0,0,3,10,2,0,9,1,0,9,11,19,3,5,0,0,0,5,5,8,0,0,9,0,27,2,0,2,0,14
CDKN2D,2,1,1,6,2,3,2,3,8,6,8,14,3,3,4,2,5,21,36,2,2,5,6,14,8,9,4,13,7,5,7,10,3,7,13,12,3,5,8,9,4,2
CEBPB,28,9,2,30,27,33,15,61,44,19,12,18,6,19,20,28,17,8,38,16,10,4,11,18,8,4,3,13,8,21,28,15,13,9,15,30,84,4,65,8,12,123
CFLAR,7,5,12,2,6,9,4,2,6,3,4,3,3,4,3,6,2,3,4,2,1,4,2,2,4,1,4,1,1,2,2,1,2,4,2,3,1,1,2,1,1,6
CFTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CHD8,4,9,9,10,3,20,10,7,36,11,12,6,15,7,8,11,16,10,9,17,10,18,10,6,17,8,7,7,7,9,11,7,8,13,10,21,11,9,12,9,12,11
CHEK1,3,7,8,11,6,10,7,5,7,10,3,5,5,17,6,11,4,13,13,10,8,15,5,12,8,8,11,5,9,3,3,3,5,9,8,12,11,17,9,6,5,6
CHEK2,5,3,4,7,4,7,4,6,8,2,2,4,4,9,8,3,7,2,7,8,7,7,8,9,3,4,13,3,4,3,1,7,6,3,5,3,3,9,3,4,8,2
CHRD,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0
CHRM1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CHUK,3,10,8,9,4,10,8,12,5,7,3,2,4,5,9,5,7,7,5,7,9,8,8,6,8,3,4,3,5,4,7,4,6,0,4,5,11,8,5,4,3,3
CIR1,11,7,8,5,11,3,7,5,7,9,6,7,3,16,15,9,8,9,10,8,4,7,9,9,7,8,11,3,8,10,9,11,5,8,8,7,8,6,8,5,9,8
CISH,0,0,0,0,0,0,0,0,1,0,0,0,0,28,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,7,0,0,0,0
CLIP1,7,16,15,7,4,9,7,6,6,6,5,5,3,7,10,7,5,8,6,9,12,5,7,4,7,6,2,4,9,4,7,8,12,8,7,15,6,5,7,3,5,9
CNR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,8,0,0,0
CNTFR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL1A1,5,2,0,105,2,0,9,4,0,180,2,2596,9,0,0,5,2,0,2,1,3,1,4,1,75,10,0,505,8,1086,0,1,0,25,608,0,0,13,35,0,0,20
COL1A2,0,0,0,123,0,0,0,0,0,1,88,1591,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,150,26,492,0,0,0,0,736,0,0,0,101,0,0,0
COL2A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL4A1,49,24,77,11,34,5,34,0,0,72,0,382,147,0,0,0,0,4,1,1,2,0,17,182,28,5,0,49,21,149,0,0,4,107,248,0,0,0,25,6,18,190
COL4A2,89,32,104,16,47,19,30,0,2,84,0,234,170,0,0,0,0,17,4,2,6,0,23,191,56,12,0,112,39,144,0,0,8,105,198,2,1,0,65,18,25,233
COL4A3,0,1,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,11,1,2,0,0,0,0,0,0
COL4A4,0,3,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0
COL6A2,52,1,9,21,30,24,5,32,0,150,176,532,4,1,0,106,1,11,0,2,0,7,5,8,24,256,0,36,98,117,1,2,5,25,318,0,1,0,192,0,9,5
COL6A3,0,0,0,0,0,0,0,0,0,35,0,658,0,2,0,2,0,3,0,0,0,0,0,0,0,20,0,33,116,110,0,0,0,0,8,36,0,0,0,0,0,0
COL9A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0
COL9A2,0,0,0,1,0,0,0,1,0,3,1,0,0,1,0,0,0,1,3,0,0,5,7,20,1,0,1,0,0,0,5,0,0,1,3,0,0,6,7,1,4,0
COL9A3,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,2,0,0,0,2,1,1,0,0,1,0,2,0,0,0,85,44,5,0,17,0,12,1,68,5,159,0
COMP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPT1A,8,7,6,15,0,10,36,12,9,4,2,4,3,7,14,6,36,12,20,15,13,47,32,15,0,10,34,17,6,3,1,3,1,17,10,18,25,39,17,9,3,5
CPT1B,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
CPT1C,0,0,0,6,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,23,4,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,6,0,1,0
CPT2,2,1,5,6,2,6,9,5,13,7,5,2,5,9,6,2,9,3,8,4,5,6,11,5,3,3,12,4,5,5,7,6,5,4,5,8,9,10,9,7,7,7
CREB1,4,5,6,4,3,4,5,6,3,6,3,4,7,5,8,5,5,6,6,3,6,5,6,4,2,4,4,4,5,4,4,4,3,7,5,10,5,4,5,4,4,5
CREB3,56,34,17,55,33,43,31,11,27,21,31,18,23,11,22,16,31,34,73,46,16,20,28,30,22,24,11,51,48,30,18,39,13,52,50,12,14,31,20,19,20,16
CREB3L1,1,0,1,8,8,0,0,0,0,18,14,39,0,4,12,0,0,21,0,0,0,0,0,0,7,1,0,39,28,41,0,0,0,0,22,0,0,0,4,0,0,3
CREB3L2,26,4,15,4,13,5,14,18,13,21,25,25,9,16,3,5,5,15,5,3,6,5,2,12,12,3,8,13,18,7,27,19,12,5,23,3,12,3,8,13,16,24
CREB3L3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CREB3L4,5,1,2,1,4,4,6,3,7,4,1,0,2,9,6,4,15,1,13,6,3,7,10,7,1,5,10,2,1,2,5,3,4,2,2,2,4,76,3,3,3,3
CREB5,1,0,13,2,2,0,0,0,0,1,4,0,3,1,7,2,0,0,0,3,0,0,2,2,0,0,0,1,1,0,8,1,6,1,1,0,0,0,4,0,10,8
CREBBP,6,2,7,5,2,7,5,7,6,5,3,3,8,4,9,7,7,5,5,6,3,12,5,3,4,2,6,6,7,5,5,5,5,13,6,6,7,7,8,4,3,8
CRK,21,43,38,33,18,35,38,33,28,21,14,18,26,12,22,27,29,27,22,37,24,15,19,15,61,15,8,30,40,20,12,24,23,17,21,16,29,21,35,22,22,16
CRKL,15,13,19,23,9,62,20,27,29,16,16,18,27,91,25,14,17,19,27,23,15,24,30,20,22,11,6,19,19,16,8,35,17,28,23,37,22,20,18,15,18,13
CRTC2,12,5,9,9,12,21,15,9,7,10,12,5,11,7,9,10,12,12,16,31,11,11,13,19,8,11,13,9,9,12,16,8,15,13,10,23,10,16,13,9,11,7
CSF1R,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,18,0,0,0,0,0,0
CSF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNK1A1,23,14,11,20,24,33,15,26,19,23,15,20,16,22,19,30,26,17,25,16,17,16,18,26,31,26,10,15,27,23,21,19,15,25,21,33,24,29,35,12,16,20
CSNK1D,16,10,15,9,25,14,18,17,20,23,24,7,15,14,11,17,19,14,18,16,12,32,30,18,10,12,10,19,25,23,17,12,12,15,11,15,19,21,17,13,9,12
CSNK1E,12,6,13,17,8,31,25,27,26,18,13,28,21,12,24,27,9,16,16,17,9,29,12,18,22,11,30,15,19,12,52,29,23,16,20,26,35,14,32,10,20,21
CSNK1G1,3,4,4,3,2,4,6,5,6,3,2,1,4,3,4,3,7,2,1,3,2,4,7,1,3,1,4,2,4,4,3,3,4,3,3,4,5,4,8,2,2,4
CSNK1G2,16,6,13,16,11,28,18,27,34,16,14,16,14,23,14,21,9,19,14,20,11,16,11,8,14,11,24,17,20,15,23,11,12,20,15,35,27,11,22,17,18,21
CSNK1G3,5,12,7,13,12,9,6,15,7,11,6,8,6,7,14,13,8,8,6,6,7,8,8,9,13,3,3,5,8,9,13,7,5,10,6,3,10,6,12,5,9,9
CSNK2A2,14,14,29,14,16,19,13,15,17,19,10,4,12,22,12,15,5,8,23,11,22,15,10,8,22,6,12,12,15,8,15,5,9,15,8,15,35,6,12,10,10,17
CSNK2B,5,5,4,14,10,19,5,10,12,11,6,8,6,19,4,10,11,18,19,16,5,17,7,10,14,9,10,10,8,11,15,5,7,7,8,16,9,11,12,13,9,11
CTBP1,13,5,9,15,18,25,10,15,25,13,12,5,12,12,14,16,11,13,10,7,13,17,15,8,12,9,12,8,13,16,17,5,9,18,9,16,18,16,15,14,8,11
CTBP2,7,10,8,5,10,13,8,17,19,5,8,4,11,0,19,10,9,7,7,6,10,9,19,12,12,4,0,6,5,6,10,9,4,9,4,3,12,7,16,6,4,7
CTF1,0,0,2,1,2,0,3,1,0,0,9,1,0,2,0,0,0,3,0,0,0,2,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,5,0,0,0,8
CTNNA1,54,58,62,55,75,54,76,46,33,84,48,63,54,42,28,74,72,83,14,34,55,54,70,78,89,0,27,68,49,46,53,53,66,114,58,61,32,51,51,28,52,56
CTNNA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
CTNNB1,31,58,43,43,37,28,52,46,59,67,37,31,54,24,39,46,37,60,52,33,31,45,74,42,63,42,15,57,39,42,117,88,199,34,81,40,44,54,46,100,59,77
CTNNBIP1,1,1,1,11,3,8,5,8,19,5,15,2,2,12,3,1,7,15,9,3,1,20,9,11,3,10,3,10,2,10,8,18,6,3,9,0,14,11,12,7,6,6
CTNND2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0
CTSD,447,40,58,66,180,74,106,21,100,85,402,92,79,35,29,28,691,360,124,26,73,40,47,39,23,64,50,179,164,426,197,232,147,245,535,25,40,591,159,142,34,259
CUL1,43,38,39,31,34,26,28,20,24,26,57,19,28,37,17,27,21,33,29,52,42,29,30,35,28,34,52,24,47,21,30,27,42,16,35,36,38,13,26,24,34,18
CUL3,5,14,9,6,7,7,9,9,8,8,5,5,5,5,6,10,8,6,10,15,9,10,9,5,7,7,4,7,8,5,7,8,6,10,6,9,9,7,8,8,10,6
CX3CL1,0,0,2,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,1,6,6,0,0,0,0,2,0,5,2,2,0,0,0,0,0,3,2,3,4
CX3CR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXCL1,1,1,38,629,2401,4,51,1,0,4,0,0,0,0,10,197,0,0,4,38,134,0,36,12,0,85,0,0,0,0,2,14,82,67,0,0,1,0,0,62,3,79
CXCL12,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,0,0,0,41,5,1,30,0,0,0,0,16,0,0,41,0,0,0,0
CXCL14,4,0,6,0,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,0,0,0
CXCL16,1,5,3,0,0,9,11,22,29,0,0,1,3,0,3,0,6,1,15,2,4,4,5,21,0,5,9,6,6,5,1,4,6,2,3,1,5,24,12,0,3,7
CXCL2,4,2,24,50,124,16,21,1,0,3,1,0,0,4,10,64,0,2,0,19,9,0,3,0,1,2,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,8
CXCL3,0,0,1,8,6,0,5,0,0,0,0,0,0,5,16,9,0,0,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1
CXCR4,16,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,26,3,0,2,0,0,0,0,5,0,30,2,0,0,0,0,0,0,5,0,0,0,0,0,1,0
CXCR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXXC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYCS,35,77,75,72,69,59,85,58,26,56,60,36,48,85,102,61,55,48,58,88,118,64,53,118,90,84,62,45,99,63,45,50,118,19,40,74,92,57,58,81,145,22
CYLD,4,2,7,2,3,3,1,2,1,3,2,2,1,1,1,3,0,3,4,2,0,1,0,3,4,1,6,2,8,2,3,1,1,1,4,4,3,2,3,0,1,7
CYP17A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
