DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1499.0,2.0,11.355462546717664,1492.0,12.0,54.34880780092948,SW-620,-0.6666666666666666,2241,1499,980,980,PGR,1.0179385978750235
1499.0,2.0,11.355462546717664,1492.0,12.0,54.34880780092948,SW-620,-0.6666666666666666,2241,1499,401,401,ESR1,10.337523948842641
1493.0,2.0,27.674487269340446,1491.0,2.0,0.2629549278904003,SW-620,-0.6666666666666666,2032,1493,118,118,BCL2,27.331251235369464
1491.0,2.0,0.2629549278904003,1490.0,2.0,22.26148787949827,SW-620,-0.7777777777777778,137,1491,1209,1209,RRM2B,0.13675325740084537
1491.0,2.0,0.2629549278904003,1490.0,2.0,22.26148787949827,SW-620,-0.7777777777777778,137,1491,1208,1208,RRM2,0.12620167048955494
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,1325,1325,STAT5B,8.388386748951044
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,774,774,LYN,6.512252605841347
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,707,707,KIT,0.09589574247314636
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,806,806,MAPK14,0.12441789485866292
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,599,599,HSPA8,1.0104138070280646
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,1314,1314,SRC,5.847569061002681
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,468,468,FYN,9.682164080994292
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,442,442,FGR,2.128451279723761
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,394,394,EPHA2,8.743297048040292
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,2,2,ABL2,1.620031264501963
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,1325,1325,STAT5B,8.388386748951044
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,1314,1314,SRC,5.847569061002681
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,806,806,MAPK14,0.12441789485866292
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,774,774,LYN,6.512252605841347
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,737,737,LCK,7.735256151461592
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,707,707,KIT,0.09589574247314636
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,599,599,HSPA8,1.0104138070280646
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,468,468,FYN,9.682164080994292
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,442,442,FGR,2.128451279723761
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,394,394,EPHA2,8.743297048040292
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,2,2,ABL2,1.620031264501963
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,1,1,ABL1,2.4606721160526375
1492.0,12.0,54.34880780092948,1490.0,2.0,22.26148787949827,SW-620,-1.0,415,1492,1,1,ABL1,2.4606721160526375
1492.0,12.0,54.34880780092948,1500.0,2.0,2.556567858525784,SW-620,-1.0,1735,1492,737,737,LCK,7.735256151461592
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,1325,1325,STAT5B,8.388386748951044
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,1314,1314,SRC,5.847569061002681
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,1,1,ABL1,2.4606721160526375
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,394,394,EPHA2,8.743297048040292
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,442,442,FGR,2.128451279723761
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,806,806,MAPK14,0.12441789485866292
1499.0,2.0,11.355462546717664,1491.0,2.0,0.2629549278904003,SW-620,-1.1111111111111112,774,1499,401,401,ESR1,10.337523948842641
1499.0,2.0,11.355462546717664,1491.0,2.0,0.2629549278904003,SW-620,-1.1111111111111112,774,1499,980,980,PGR,1.0179385978750235
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,468,468,FYN,9.682164080994292
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,599,599,HSPA8,1.0104138070280646
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,707,707,KIT,0.09589574247314636
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,737,737,LCK,7.735256151461592
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,774,774,LYN,6.512252605841347
1492.0,12.0,54.34880780092948,1502.0,3.0,5.947785895634147,SW-620,-1.1111111111111112,2702,1492,2,2,ABL2,1.620031264501963
1495.0,1.0,10.337523948842641,1503.0,2.0,1.8958397799124884,SW-620,-1.2222222222222223,381,1495,401,401,ESR1,10.337523948842641
1493.0,2.0,27.674487269340446,1501.0,2.0,27.674487269340446,SW-620,-1.3333333333333333,201,1493,118,118,BCL2,27.331251235369464
1493.0,2.0,27.674487269340446,1501.0,2.0,27.674487269340446,SW-620,-1.3333333333333333,201,1493,821,821,MAPT,0.3432360339709812
1499.0,2.0,11.355462546717664,1503.0,2.0,1.8958397799124884,SW-620,-1.4444444444444444,2423,1499,980,980,PGR,1.0179385978750235
1499.0,2.0,11.355462546717664,1503.0,2.0,1.8958397799124884,SW-620,-1.4444444444444444,2423,1499,401,401,ESR1,10.337523948842641
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,1,1,ABL1,2.4606721160526375
1494.0,1.0,0.08919572479494382,1492.0,12.0,54.34880780092948,SW-620,-1.6666666666666667,2634,1494,858,858,MTOR,0.08919572479494382
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,2,2,ABL2,1.620031264501963
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,394,394,EPHA2,8.743297048040292
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,442,442,FGR,2.128451279723761
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,599,599,HSPA8,1.0104138070280646
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,737,737,LCK,7.735256151461592
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,468,468,FYN,9.682164080994292
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,707,707,KIT,0.09589574247314636
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,1325,1325,STAT5B,8.388386748951044
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,806,806,MAPK14,0.12441789485866292
1492.0,12.0,54.34880780092948,1505.0,4.0,48.63446462330224,SW-620,-1.6666666666666667,182,1492,774,774,LYN,6.512252605841347
