SpNotation,Attention_x,cell_line_name,cell_line_num_x,mean_rank_x,Attention_y,cell_line_num_y,mean_rank_y
sp11,0.0718095148539506,MDA-MB-231/ATCC,18,4,,,
sp12,0.036080626045485426,MDA-MB-231/ATCC,18,22,0.010761885275999986,18.0,29.0
sp13,0.018715413296097685,MDA-MB-231/ATCC,18,39,0.023922267999999976,18.0,21.0
sp14,0.09007598477499999,MDA-MB-231/ATCC,18,3,0.020634163134999987,18.0,22.0
sp15,0.025671923472660164,MDA-MB-231/ATCC,18,30,,,
sp16,0.02729866214799998,MDA-MB-231/ATCC,18,29,1.0,18.0,1.0
sp17,0.01810430396719081,MDA-MB-231/ATCC,18,41,0.007666741313,18.0,32.0
sp18,0.053805430343396216,MDA-MB-231/ATCC,18,9,,,
sp19,0.035818257904031515,MDA-MB-231/ATCC,18,24,0.2310931678,18.0,7.0
sp20,0.040489625847285694,MDA-MB-231/ATCC,18,14,0.01939933199999995,18.0,23.0
sp21,0.011005255182812864,MDA-MB-231/ATCC,18,48,0.008567994979999978,18.0,31.0
sp22,0.01843057519705052,MDA-MB-231/ATCC,18,40,0.004586429074,18.0,35.0
sp23,0.03602925299653845,MDA-MB-231/ATCC,18,23,0.01919159896,18.0,24.0
sp24,0.11657026408843839,MDA-MB-231/ATCC,18,2,0.52636336565,18.0,2.0
sp25,0.02396550372835113,MDA-MB-231/ATCC,18,34,0.02686353455,18.0,17.0
sp26,0.025344399912585015,MDA-MB-231/ATCC,18,32,,,
sp27,0.02920661425783817,MDA-MB-231/ATCC,18,27,,,
sp28,0.01999789579318377,MDA-MB-231/ATCC,18,38,0.025263034956301632,18.0,20.0
sp29,0.01659725063488755,MDA-MB-231/ATCC,18,44,0.11660183209511998,18.0,9.0
sp30,0.042659414343282236,MDA-MB-231/ATCC,18,13,0.01532025938699999,18.0,26.0
sp31,0.0362478160212925,MDA-MB-231/ATCC,18,21,,,
sp32,0.07021700008389829,MDA-MB-231/ATCC,18,5,0.18123609354999998,18.0,8.0
sp33,0.02555742122463438,MDA-MB-231/ATCC,18,31,0.0826253198000121,18.0,11.0
sp34,0.021086567003982357,MDA-MB-231/ATCC,18,37,,,
sp35,0.03164679007643733,MDA-MB-231/ATCC,18,26,0.01133235456,18.0,28.0
sp36,0.03992064395706213,MDA-MB-231/ATCC,18,16,0.0264297879999999,18.0,18.0
sp37,0.0458364504134064,MDA-MB-231/ATCC,18,11,0.518636535325,18.0,3.0
sp38,0.06358231373074072,MDA-MB-231/ATCC,18,7,0.11584490759999999,18.0,10.0
sp39,0.03719219111010095,MDA-MB-231/ATCC,18,20,0.01327843517999995,18.0,27.0
sp40,0.059308666488878496,MDA-MB-231/ATCC,18,8,,,
sp41,0.013200726676035213,MDA-MB-231/ATCC,18,46,0.009369085700001,18.0,30.0
sp42,0.06517587622120688,MDA-MB-231/ATCC,18,6,0.06450277474999998,18.0,15.0
sp43,0.03876821749672565,MDA-MB-231/ATCC,18,17,,,
sp44,0.015381868770054818,MDA-MB-231/ATCC,18,45,0.02589187717538459,18.0,19.0
sp45,0.0166806994383122,MDA-MB-231/ATCC,18,43,0.005465840984333333,18.0,34.0
sp46,0.044174839699848346,MDA-MB-231/ATCC,18,12,0.3500494757866666,18.0,5.0
sp47,0.028562373917125992,MDA-MB-231/ATCC,18,28,0.06864123430689471,18.0,13.0
sp48,0.016872213686932612,MDA-MB-231/ATCC,18,42,0.08017748163333327,18.0,12.0
sp1,0.029534814658970572,MDA-MB-468,19,29,,,
sp2,0.021769872206352618,MDA-MB-468,19,38,0.1348288272963,19.0,9.0
sp3,0.034417332197280694,MDA-MB-468,19,24,0.0261959307,19.0,21.0
sp4,0.022147427499056658,MDA-MB-468,19,36,0.029366394820555537,19.0,20.0
sp5,0.14226093804202897,MDA-MB-468,19,1,0.346400487,19.0,6.0
sp6,0.038451879573858684,MDA-MB-468,19,17,0.0223273906,19.0,22.0
sp7,0.03598344728782478,MDA-MB-468,19,23,0.44208960007500003,19.0,3.0
sp8,0.01309395266576197,MDA-MB-468,19,48,,,
sp9,0.07428297248080327,MDA-MB-468,19,4,,,
sp10,0.036847054666538925,MDA-MB-468,19,22,,,
sp11,0.07269234075617283,MDA-MB-468,19,5,,,
sp12,0.03415032750844659,MDA-MB-468,19,25,0.05902811036999998,19.0,16.0
sp13,0.03208254450023618,MDA-MB-468,19,27,0.013883738313374994,19.0,26.0
sp14,0.0926835559490593,MDA-MB-468,19,3,,,
sp15,0.030107370602615424,MDA-MB-468,19,28,,,
sp16,0.02776905036179309,MDA-MB-468,19,31,1.0,19.0,1.0
sp17,0.017649848924686067,MDA-MB-468,19,42,,,
sp18,0.0603286516971698,MDA-MB-468,19,8,,,
sp19,0.019996224440745235,MDA-MB-468,19,39,,,
sp20,0.04325594708133468,MDA-MB-468,19,14,0.02083664364,19.0,24.0
sp21,0.013412137963142145,MDA-MB-468,19,47,0.00650841927566665,19.0,32.0
sp22,0.019709277428397193,MDA-MB-468,19,40,0.01017635668,19.0,28.0
sp23,0.03744479410923075,MDA-MB-468,19,20,0.0210324541,19.0,23.0
sp24,0.10352657498117628,MDA-MB-468,19,2,0.4277829766666667,19.0,4.0
sp25,0.028541901558568686,MDA-MB-468,19,30,,,
sp26,0.03768947030551019,MDA-MB-468,19,19,,,
sp27,0.03229240278023303,MDA-MB-468,19,26,0.052927129042999996,19.0,18.0
sp28,0.01908363304868823,MDA-MB-468,19,41,0.05725177291785288,19.0,17.0
sp29,0.01730000837009728,MDA-MB-468,19,43,0.0881840178211111,19.0,13.0
sp30,0.05621202911660482,MDA-MB-468,19,10,0.017430593326666646,19.0,25.0
sp31,0.03726748561238094,MDA-MB-468,19,21,,,
sp32,0.0715666400033898,MDA-MB-468,19,6,0.26117842599999996,19.0,7.0
sp33,0.027267487703635233,MDA-MB-468,19,34,0.09592659195000017,19.0,12.0
sp34,0.02179581856078199,MDA-MB-468,19,37,,,
sp35,0.027329955065719887,MDA-MB-468,19,32,0.009839072777999974,19.0,29.0
sp36,0.04127917152019772,MDA-MB-468,19,16,,,
sp37,0.04703559107032084,MDA-MB-468,19,12,0.5582877693499999,19.0,2.0
sp38,0.06343191831333332,MDA-MB-468,19,7,0.1138539837,19.0,10.0
sp39,0.03810167620509614,MDA-MB-468,19,18,0.2116749537,19.0,8.0
sp40,0.05987992785391587,MDA-MB-468,19,9,0.03630125276825,19.0,19.0
sp41,0.016176460846255757,MDA-MB-468,19,44,0.008206922236666666,19.0,30.0
sp42,0.05409472861284481,MDA-MB-468,19,11,0.08058629105,19.0,14.0
sp43,0.04438991713716813,MDA-MB-468,19,13,,,
sp44,0.015850703120591617,MDA-MB-468,19,46,0.011565007941428543,19.0,27.0
sp45,0.01601165006007917,MDA-MB-468,19,45,0.007800922415076911,19.0,31.0
sp46,0.042753823518881136,MDA-MB-468,19,15,0.35027684934,19.0,5.0
sp47,0.02726844664755178,MDA-MB-468,19,33,0.11295082174083333,19.0,11.0
sp48,0.022862166423294722,MDA-MB-468,19,35,0.07459536070666667,19.0,15.0
sp1,0.029120074468284296,NCI-H23,20,25,,,
sp2,0.021386274269333407,NCI-H23,20,38,0.255250772598516,20.0,8.0
sp3,0.036295248581578926,NCI-H23,20,20,0.027005934760000003,20.0,18.0
sp4,0.02165146026210236,NCI-H23,20,36,0.023897351968333324,20.0,20.0
sp5,0.1425713298463768,NCI-H23,20,1,0.35388791299999994,20.0,7.0
sp6,0.03634369100788042,NCI-H23,20,19,0.0176076419,20.0,25.0
sp7,0.034803106574083545,NCI-H23,20,23,0.448438810225,20.0,5.0
sp8,0.012064843050222587,NCI-H23,20,47,,,
sp9,0.05085316162311474,NCI-H23,20,10,,,
sp10,0.03771042531948804,NCI-H23,20,17,,,
sp11,0.07396030837666666,NCI-H23,20,4,,,
sp12,0.034034189517864064,NCI-H23,20,24,0.11214601926499997,20.0,11.0
sp13,0.020532248692116544,NCI-H23,20,39,0.02173732048,20.0,22.0
sp14,0.092772890844661,NCI-H23,20,3,0.023781748699999952,20.0,21.0
sp15,0.02457075291880995,NCI-H23,20,34,,,
sp16,0.02770600348255171,NCI-H23,20,29,1.0,20.0,1.0
sp17,0.01810552065321082,NCI-H23,20,42,,,
sp18,0.051460607084528286,NCI-H23,20,9,,,
sp19,0.018712006661891878,NCI-H23,20,41,,,
sp20,0.03935972315107753,NCI-H23,20,16,0.01982947074,20.0,23.0
sp21,0.010488400698979331,NCI-H23,20,48,0.008654456445,20.0,29.0
sp22,0.018867716766403458,NCI-H23,20,40,0.009781893,20.0,28.0
sp23,0.03940322576015383,NCI-H23,20,15,0.019484243699999952,20.0,24.0
sp24,0.09925597121310767,NCI-H23,20,2,0.5185792635,20.0,4.0
sp25,0.025130416594236624,NCI-H23,20,33,,,
sp26,0.026255210086666647,NCI-H23,20,31,,,
sp27,0.02759265968041646,NCI-H23,20,30,,,
sp28,0.022018666582658886,NCI-H23,20,35,0.051081268499742344,20.0,15.0
sp29,0.01714401918273512,NCI-H23,20,44,0.1152081735376,20.0,10.0
sp30,0.044212214195443536,NCI-H23,20,13,0.0268130327,20.0,19.0
sp31,0.035692531321428564,NCI-H23,20,22,,,
sp32,0.0714992378855932,NCI-H23,20,5,0.38340352499999997,20.0,6.0
sp33,0.02563259548629957,NCI-H23,20,32,0.18038611059999998,20.0,9.0
sp34,0.021441151164365478,NCI-H23,20,37,,,
sp35,0.02829244613255527,NCI-H23,20,27,0.032384494007499987,20.0,17.0
sp36,0.03658689713353106,NCI-H23,20,18,,,
sp37,0.049353986373262014,NCI-H23,20,11,1.0,20.0,3.0
sp38,0.06232567112659258,NCI-H23,20,6,0.10098190940000001,20.0,12.0
sp39,0.03575880686509614,NCI-H23,20,21,,,
sp40,0.06210075270420559,NCI-H23,20,7,0.037891099965,20.0,16.0
sp41,0.016268598459909654,NCI-H23,20,45,0.009833408100000201,20.0,27.0
sp42,0.05936028642025861,NCI-H23,20,8,0.06718493031499997,20.0,14.0
sp43,0.04584821200176989,NCI-H23,20,12,,,
sp44,0.015167109042274153,NCI-H23,20,46,0.00784433457153845,20.0,30.0
sp45,0.01748265623565157,NCI-H23,20,43,0.01565899744,20.0,26.0
sp46,0.041468888128954905,NCI-H23,20,14,1.0,20.0,2.0
sp47,0.027869942472219855,NCI-H23,20,28,0.0817883433311111,20.0,13.0
sp48,0.028429832341999983,NCI-H23,20,26,,,
sp1,0.030087708009803905,NCI-H460,21,26,0.07506486429999995,21.0,16.0
sp2,0.023292453341146397,NCI-H460,21,33,0.17441999867831692,21.0,9.0
sp3,0.03917309285859647,NCI-H460,21,16,0.02489043103,21.0,20.0
sp4,0.0209366144796828,NCI-H460,21,36,0.00866557876399998,21.0,29.0
sp5,0.14227738505507243,NCI-H460,21,1,0.358002872,21.0,5.0
sp6,0.03588535268124998,NCI-H460,21,20,0.08884658945,21.0,12.0
sp7,0.03413287562721023,NCI-H460,21,23,0.46021900835499996,21.0,2.0
sp8,0.013065676987453752,NCI-H460,21,47,,,
sp9,0.04932534427827867,NCI-H460,21,10,,,
sp10,0.03708133749204249,NCI-H460,21,18,,,
sp11,0.0720485639148148,NCI-H460,21,4,,,
sp12,0.034483252673398045,NCI-H460,21,22,0.07751520601499998,21.0,14.0
sp13,0.019243503177245387,NCI-H460,21,38,0.019222744400000002,21.0,23.0
sp14,0.0933998781533898,NCI-H460,21,3,0.02508823012999998,21.0,19.0
sp15,0.02538242640468426,NCI-H460,21,32,,,
sp16,0.029298011409103434,NCI-H460,21,27,1.0,21.0,1.0
sp17,0.018269646842370764,NCI-H460,21,39,,,
sp18,0.05281017873773584,NCI-H460,21,9,,,
sp19,0.02027044154947746,NCI-H460,21,37,,,
sp20,0.04137943958355304,NCI-H460,21,15,0.01991477663,21.0,22.0
sp21,0.011108496835637895,NCI-H460,21,48,0.010712300134999976,21.0,26.0
sp22,0.01712501972001513,NCI-H460,21,42,0.006834064881555333,21.0,31.0
sp23,0.03735404877969229,NCI-H460,21,17,0.022508578039999998,21.0,21.0
sp24,0.09859948318081867,NCI-H460,21,2,0.4006389112666666,21.0,3.0
sp25,0.027834385201354946,NCI-H460,21,30,0.02901637826999995,21.0,18.0
sp26,0.02285951699931971,NCI-H460,21,34,,,
sp27,0.02772876679839108,NCI-H460,21,31,,,
sp28,0.017644917044642307,NCI-H460,21,40,0.03002598183650764,21.0,17.0
sp29,0.017377598576762143,NCI-H460,21,41,0.09738330564762221,21.0,11.0
sp30,0.044324379965927405,NCI-H460,21,12,0.01603012002099999,21.0,24.0
sp31,0.03235915600585032,NCI-H460,21,25,,,
sp32,0.07094557522711863,NCI-H460,21,5,0.18660706274999994,21.0,7.0
sp33,0.02217519645682173,NCI-H460,21,35,0.177857459,21.0,8.0
sp34,0.017031307189764363,NCI-H460,21,43,,,
sp35,0.03370018142690416,NCI-H460,21,24,0.01150681016666665,21.0,25.0
sp36,0.03489537623918077,NCI-H460,21,21,,,
sp37,0.04810247229220854,NCI-H460,21,11,0.3802406467333333,21.0,4.0
sp38,0.06409262741044444,NCI-H460,21,7,0.10738145439999999,21.0,10.0
sp39,0.03680814225956729,NCI-H460,21,19,,,
sp40,0.059523572337756986,NCI-H460,21,8,,,
sp41,0.013510281528725908,NCI-H460,21,46,0.008407067813445317,21.0,30.0
sp42,0.06420050581517239,NCI-H460,21,6,0.08057679205,21.0,13.0
sp43,0.04237882790999999,NCI-H460,21,14,,,
sp44,0.015086107227740245,NCI-H460,21,45,0.009407296558461531,21.0,27.0
sp45,0.016882897778904962,NCI-H460,21,44,0.005208269629999967,21.0,32.0
sp46,0.043385541945782764,NCI-H460,21,13,0.34948083732133334,21.0,6.0
sp47,0.028568225254957783,NCI-H460,21,29,0.07677576716955553,21.0,15.0
sp48,0.029282806227578933,NCI-H460,21,28,0.008966259715000001,21.0,28.0
sp1,0.028088183443137238,NCI-H522,22,29,,,
sp2,0.021891515527678294,NCI-H522,22,36,0.25653462272301514,22.0,3.0
sp3,0.03282985060842104,NCI-H522,22,23,0.0291427587,22.0,10.0
sp4,0.02497897508538061,NCI-H522,22,33,0.007349077533333317,22.0,23.0
sp5,0.14402212237101447,NCI-H522,22,1,0.342111748,22.0,2.0
sp6,0.037692980956902156,NCI-H522,22,18,0.021361608,22.0,15.0
sp7,0.03210558620505389,NCI-H522,22,24,,,
sp8,0.011797219751616425,NCI-H522,22,47,,,
sp9,0.055991196389672114,NCI-H522,22,8,,,
sp10,0.03726703073493926,NCI-H522,22,19,,,
sp11,0.07354063635419751,NCI-H522,22,4,,,
sp12,0.034150691234466006,NCI-H522,22,22,0.01096359944,22.0,20.0
sp13,0.029851961071042935,NCI-H522,22,26,0.021535123425,22.0,14.0
sp14,0.09243030885932202,NCI-H522,22,3,,,
sp15,0.025567431217878592,NCI-H522,22,32,,,
sp16,0.03197397442662068,NCI-H522,22,25,,,
sp17,0.018115052387788187,NCI-H522,22,41,,,
sp18,0.05086308182924527,NCI-H522,22,10,,,
sp19,0.017137295874234217,NCI-H522,22,45,,,
sp20,0.04246585220680165,NCI-H522,22,14,0.0202504582,22.0,16.0
sp21,0.01153350376775211,NCI-H522,22,48,0.024594428213333335,22.0,13.0
sp22,0.016430534018388534,NCI-H522,22,46,,,
sp23,0.03908129046569229,NCI-H522,22,17,0.025227998099999947,22.0,12.0
sp24,0.10046309831640991,NCI-H522,22,2,0.0879999118,22.0,6.0
sp25,0.027033958379122123,NCI-H522,22,31,,,
sp26,0.021114677635102025,NCI-H522,22,37,,,
sp27,0.027393236340908886,NCI-H522,22,30,,,
sp28,0.017574323936387665,NCI-H522,22,43,0.027358300127170308,22.0,11.0
sp29,0.01719581032288106,NCI-H522,22,44,0.01466797237399995,22.0,18.0
sp30,0.0445785001139516,NCI-H522,22,12,0.016321453974999976,22.0,17.0
sp31,0.0413550952253061,NCI-H522,22,15,,,
sp32,0.07057045634999998,NCI-H522,22,5,0.34556613,22.0,1.0
sp33,0.022486042471054683,NCI-H522,22,35,,,
sp34,0.017736864589366408,NCI-H522,22,42,,,
sp35,0.0294401423657248,NCI-H522,22,27,0.010766673689999999,22.0,21.0
sp36,0.03694575319008473,NCI-H522,22,20,,,
sp37,0.048074886432727254,NCI-H522,22,11,0.042265483699999995,22.0,8.0
sp38,0.06442280878407405,NCI-H522,22,6,0.12680116209999995,22.0,5.0
sp39,0.03550344973206729,NCI-H522,22,21,,,
sp40,0.05915262637607474,NCI-H522,22,7,0.03990519739999995,22.0,9.0
sp41,0.019976019167381315,NCI-H522,22,39,0.00626710534267,22.0,24.0
sp42,0.05250805295715516,NCI-H522,22,9,0.066065181445,22.0,7.0
sp43,0.04073021612345131,NCI-H522,22,16,,,
sp44,0.02288515332738238,NCI-H522,22,34,0.23387589948384616,22.0,4.0
sp45,0.01948119077834086,NCI-H522,22,40,0.0055239009033333335,22.0,25.0
sp46,0.042751067972487684,NCI-H522,22,13,,,
sp47,0.028381988687707704,NCI-H522,22,28,0.01022850759518398,22.0,22.0
sp48,0.021019720751473667,NCI-H522,22,38,0.01154941344,22.0,19.0
sp1,0.032182344810490184,OVCAR-3,23,26,,,
sp2,0.024135023958639663,OVCAR-3,23,34,0.133617165472125,23.0,8.0
sp3,0.034201843414561395,OVCAR-3,23,23,0.0265588797,23.0,15.0
sp4,0.024365858098791576,OVCAR-3,23,33,0.00793364667166665,23.0,29.0
sp5,0.14409948389420288,OVCAR-3,23,1,0.30102784899999996,23.0,7.0
sp6,0.0373573091383152,OVCAR-3,23,20,0.046625679275,23.0,14.0
sp7,0.03239920647995955,OVCAR-3,23,25,0.447853536125,23.0,3.0
sp8,0.014962382824999985,OVCAR-3,23,47,,,
sp9,0.05396529110639343,OVCAR-3,23,10,,,
sp10,0.039250012684566786,OVCAR-3,23,15,,,
sp11,0.06838563590246911,OVCAR-3,23,5,,,
sp12,0.03482714665211164,OVCAR-3,23,22,0.00973113797666665,23.0,24.0
sp13,0.01846858596814262,OVCAR-3,23,41,0.022027487949999976,23.0,17.0
sp14,0.09450885349661016,OVCAR-3,23,3,,,
sp15,0.025080585178219896,OVCAR-3,23,31,,,
sp16,0.027229011371999987,OVCAR-3,23,29,1.0,23.0,1.0
sp17,0.017160570511133465,OVCAR-3,23,44,0.007133277469999999,23.0,31.0
sp18,0.0643088470433962,OVCAR-3,23,7,,,
sp19,0.017387579818828814,OVCAR-3,23,43,,,
sp20,0.03864639397198448,OVCAR-3,23,17,0.01803072963,23.0,19.0
sp21,0.010743187441373012,OVCAR-3,23,48,0.00761419594625,23.0,30.0
sp22,0.019168916780919143,OVCAR-3,23,40,0.00926067508,23.0,25.0
sp23,0.03972149206684614,OVCAR-3,23,14,0.017764115499999948,23.0,20.0
sp24,0.10416366923421884,OVCAR-3,23,2,0.40077599919999995,23.0,4.0
sp25,0.028662212468435103,OVCAR-3,23,27,,,
sp26,0.020190907532925153,OVCAR-3,23,38,,,
sp27,0.02438782492250475,OVCAR-3,23,32,,,
sp28,0.02306207625405487,OVCAR-3,23,35,0.024507859458376004,23.0,16.0
sp29,0.018158837173627013,OVCAR-3,23,42,0.10771422026999997,23.0,10.0
sp30,0.044795217955995954,OVCAR-3,23,13,0.01591046312699996,23.0,21.0
sp31,0.03765413110081631,OVCAR-3,23,19,,,
sp32,0.06822845221949152,OVCAR-3,23,6,0.3200509309999999,23.0,6.0
sp33,0.026208881336327993,OVCAR-3,23,30,0.12097523928381593,23.0,9.0
sp34,0.021270822331883103,OVCAR-3,23,36,,,
sp35,0.032962951035823085,OVCAR-3,23,24,0.011349639736666651,23.0,23.0
sp36,0.03871292552697173,OVCAR-3,23,16,0.02195630984,23.0,18.0
sp37,0.06046593277037432,OVCAR-3,23,8,0.51954008845,23.0,2.0
sp38,0.05890794023029628,OVCAR-3,23,9,0.09327975429999999,23.0,11.0
sp39,0.0373349098418221,OVCAR-3,23,21,0.01178303827,23.0,22.0
sp40,0.06920952087271026,OVCAR-3,23,4,,,
sp41,0.01615778660389002,OVCAR-3,23,45,0.0085022383474844,23.0,27.0
sp42,0.050447789459224124,OVCAR-3,23,11,0.0574108148,23.0,13.0
sp43,0.04548662061539821,OVCAR-3,23,12,,,
sp44,0.015862225549440098,OVCAR-3,23,46,0.008885476126666651,23.0,26.0
sp45,0.021163764499806923,OVCAR-3,23,37,0.005565121489999983,23.0,32.0
sp46,0.03828338682592211,OVCAR-3,23,18,0.35132131747,23.0,5.0
sp47,0.028341161247016054,OVCAR-3,23,28,0.06986140421577892,23.0,12.0
sp48,0.01926819704505262,OVCAR-3,23,39,0.00827241944499995,23.0,28.0
sp1,0.024953946550279393,OVCAR-4,24,32,,,
sp2,0.02302086230517002,OVCAR-4,24,35,0.08084604491357142,24.0,14.0
sp3,0.036363999267631564,OVCAR-4,24,21,0.0249709718,24.0,21.0
sp4,0.02514923452890675,OVCAR-4,24,30,0.09308209270105261,24.0,11.0
sp5,0.14189973026811592,OVCAR-4,24,1,0.319452007,24.0,7.0
sp6,0.03926039140956521,OVCAR-4,24,17,0.02445974649999995,24.0,22.0
sp7,0.03263819833397573,OVCAR-4,24,24,0.441324302175,24.0,2.0
sp8,0.015399309540184916,OVCAR-4,24,46,,,
sp9,0.050504556802459,OVCAR-4,24,10,,,
sp10,0.03860447177474492,OVCAR-4,24,18,,,
sp11,0.07105424055802467,OVCAR-4,24,5,,,
sp12,0.03488737739864076,OVCAR-4,24,23,0.035479913333571415,24.0,18.0
sp13,0.01949300718945704,OVCAR-4,24,39,0.022308404109999975,24.0,23.0
sp14,0.09425868500813557,OVCAR-4,24,3,0.0313881004,24.0,19.0
sp15,0.025018354856384643,OVCAR-4,24,31,,,
sp16,0.029399676264620676,OVCAR-4,24,25,1.0,24.0,1.0
sp17,0.015353838352648901,OVCAR-4,24,47,0.008824822619999999,24.0,32.0
sp18,0.06529583888867924,OVCAR-4,24,6,,,
sp19,0.02471188162184683,OVCAR-4,24,33,,,
sp20,0.03987385283557957,OVCAR-4,24,16,0.02097215312999995,24.0,25.0
sp21,0.011540109959611165,OVCAR-4,24,48,0.008370454983333284,24.0,33.0
sp22,0.01766447520232861,OVCAR-4,24,42,0.01227588386499995,24.0,30.0
sp23,0.03702704038307691,OVCAR-4,24,20,0.02132587674999995,24.0,24.0
sp24,0.10883712288435358,OVCAR-4,24,2,0.4054710786,24.0,3.0
sp25,0.027142346668320598,OVCAR-4,24,27,,,
sp26,0.026391272046190458,OVCAR-4,24,28,,,
sp27,0.022567355717558933,OVCAR-4,24,36,,,
sp28,0.021818235275720174,OVCAR-4,24,37,0.06677844111515074,24.0,15.0
sp29,0.01758606100788647,OVCAR-4,24,43,0.11692916652339999,24.0,8.0
sp30,0.046811722372620955,OVCAR-4,24,12,0.020447830584999986,24.0,26.0
sp31,0.03625861544673468,OVCAR-4,24,22,,,
sp32,0.07379347875084744,OVCAR-4,24,4,0.33575410299999997,24.0,6.0
sp33,0.023641193548558485,OVCAR-4,24,34,0.09386275807546833,24.0,10.0
sp34,0.019200347937606662,OVCAR-4,24,40,,,
sp35,0.02587357945679114,OVCAR-4,24,29,0.013395565194999988,24.0,29.0
sp36,0.040411729695367216,OVCAR-4,24,15,0.02978110394,24.0,20.0
sp37,0.04766744432155079,OVCAR-4,24,11,0.40422062649999996,24.0,4.0
sp38,0.06354349540925924,OVCAR-4,24,7,0.11317638799999999,24.0,9.0
sp39,0.037327630700192294,OVCAR-4,24,19,0.014650119949999998,24.0,28.0
sp40,0.06080480780186915,OVCAR-4,24,8,0.041561715299999955,24.0,17.0
sp41,0.01810967609040322,OVCAR-4,24,41,0.010070683,24.0,31.0
sp42,0.055498737368103436,OVCAR-4,24,9,0.08186991424999998,24.0,13.0
sp43,0.04327433724681414,OVCAR-4,24,14,,,
sp44,0.01623529546291485,OVCAR-4,24,45,0.01570756109099997,24.0,27.0
sp45,0.02132342284083106,OVCAR-4,24,38,0.06164691233874998,24.0,16.0
sp46,0.04537875913078277,OVCAR-4,24,13,0.3512874242,24.0,5.0
sp47,0.02756933944761309,OVCAR-4,24,26,0.08336971723952939,24.0,12.0
sp48,0.017032380052825983,OVCAR-4,24,44,0.006873756827833317,24.0,34.0
sp1,0.023132541985706846,OVCAR-8,25,33,,,
sp2,0.022121351110584653,OVCAR-8,25,34,0.25773041487980447,25.0,8.0
sp3,0.03228618550684209,OVCAR-8,25,26,0.0331639414,25.0,15.0
sp4,0.021871561399998633,OVCAR-8,25,35,0.009445841419999983,25.0,23.0
sp5,0.14114284616376813,OVCAR-8,25,1,0.3153235019999999,25.0,6.0
sp6,0.041905498823685314,OVCAR-8,25,16,0.034556198499999975,25.0,14.0
sp7,0.034810377815700795,OVCAR-8,25,23,0.46309210354999997,25.0,4.0
sp8,0.011178479399167999,OVCAR-8,25,47,,,
sp9,0.04820242323081966,OVCAR-8,25,10,,,
sp10,0.038282548884765163,OVCAR-8,25,18,,,
sp11,0.07275983629938271,OVCAR-8,25,4,,,
sp12,0.03452471370228154,OVCAR-8,25,24,0.013374321989999974,25.0,20.0
sp13,0.019312369256044154,OVCAR-8,25,39,0.020732485174999975,25.0,18.0
sp14,0.09103191647788134,OVCAR-8,25,3,,,
sp15,0.025189815443893204,OVCAR-8,25,31,,,
sp16,0.026891377212551713,OVCAR-8,25,28,1.0,25.0,1.0
sp17,0.019176762539481165,OVCAR-8,25,40,,,
sp18,0.05723891490566037,OVCAR-8,25,9,,,
sp19,0.03485980133779278,OVCAR-8,25,22,,,
sp20,0.042034339426669905,OVCAR-8,25,15,0.01809774238,25.0,19.0
sp21,0.010246841901664623,OVCAR-8,25,48,0.009104764218333316,25.0,25.0
sp22,0.018049817974852823,OVCAR-8,25,41,0.0046673320301,25.0,28.0
sp23,0.03729678766192305,OVCAR-8,25,19,0.02155702744999995,25.0,17.0
sp24,0.12013612143428802,OVCAR-8,25,2,0.5260636347,25.0,3.0
sp25,0.025284011565667272,OVCAR-8,25,30,,,
sp26,0.02533911885034012,OVCAR-8,25,29,,,
sp27,0.01967966698033928,OVCAR-8,25,38,,,
sp28,0.019766524027371637,OVCAR-8,25,37,0.02877460860884223,25.0,16.0
sp29,0.016735801480253602,OVCAR-8,25,44,0.11722962652186801,25.0,10.0
sp30,0.042982547876259665,OVCAR-8,25,14,0.013290722540269976,25.0,21.0
sp31,0.036370199840612225,OVCAR-8,25,21,,,
sp32,0.0708670609237288,OVCAR-8,25,5,0.27541604399999997,25.0,7.0
sp33,0.023481491953261734,OVCAR-8,25,32,0.08511824265,25.0,11.0
sp34,0.02026137103660721,OVCAR-8,25,36,,,
sp35,0.03237024792518426,OVCAR-8,25,25,0.010558836719999999,25.0,22.0
sp36,0.04088925856838981,OVCAR-8,25,17,,,
sp37,0.04636279325507507,OVCAR-8,25,11,1.0,25.0,2.0
sp38,0.06399133253573924,OVCAR-8,25,7,0.1262266689,25.0,9.0
sp39,0.03638790911764422,OVCAR-8,25,20,,,
sp40,0.05901476394672896,OVCAR-8,25,8,,,
sp41,0.012968143073643723,OVCAR-8,25,46,0.009379899859999999,25.0,24.0
sp42,0.06439085762439653,OVCAR-8,25,6,0.058281252149999976,25.0,13.0
sp43,0.045050974582831846,OVCAR-8,25,13,,,
sp44,0.015094443928094113,OVCAR-8,25,45,0.008584240141538453,25.0,26.0
sp45,0.018014219093962773,OVCAR-8,25,42,0.004981803490599983,25.0,27.0
sp46,0.04530095400257326,OVCAR-8,25,12,0.34865955038265,25.0,5.0
sp47,0.029457866244021594,OVCAR-8,25,27,0.081869835082625,25.0,12.0
sp48,0.017322346391303138,OVCAR-8,25,43,,,
sp1,0.029087921533578417,PC-3,26,28,,,
sp2,0.023584872112012132,PC-3,26,35,0.07200408958249999,26.0,15.0
sp3,0.037276745554385954,PC-3,26,20,0.02440411545,26.0,21.0
sp4,0.024344130204058487,PC-3,26,34,0.008368501019374981,26.0,33.0
